status	global_launch_index	phase	decode_step	normalized_kernel_family	semantic_category	exact_implementation	grid	block	duration_ns	validation_rule
PROVISIONAL_PRE_GATE	24625	DECODE	23	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	1216,1,1	16,4,1	15968	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24628	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	10,1,1	128,1,1	1024	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24630	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24631	DECODE	23	AT_NATIVE_UNROLLED_ELEMENTWISE	COPY_LAYOUT	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	2016	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24637	DECODE	23	AT_NATIVE_UNROLLED_ELEMENTWISE	COPY_LAYOUT	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	2176	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24642	DECODE	23	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	2,1,1	128,1,1	1920	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24644	DECODE	23	COPY_KERNEL	UNKNOWN	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	152,2,1	512,1,1	2016	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24649	DECODE	23	COPY_KERNEL	UNKNOWN	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	152,2,1	512,1,1	1696	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24655	DECODE	23	AT_NATIVE_ELEMENTWISE	COPY_LAYOUT	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	3625,1,1	128,1,1	7040	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24680	DECODE	23	AT_NATIVE_UNROLLED_ELEMENTWISE	COPY_LAYOUT	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	2176	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24682	DECODE	23	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	224,1,1	32,4,1	4448	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24683	DECODE	23	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	32,1,1	32,4,1	2848	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24689	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24693	DECODE	23	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1280	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24695	DECODE	23	COPY_KERNEL	UNKNOWN	void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	152,2,1	512,1,1	3040	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24702	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24703	DECODE	23	AT_NATIVE_UNROLLED_ELEMENTWISE	COPY_LAYOUT	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	2048	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24704	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	2,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24709	DECODE	23	AT_NATIVE_UNROLLED_ELEMENTWISE	COPY_LAYOUT	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	2176	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24711	DECODE	23	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	1216,1,1	16,4,1	16128	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24712	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 5)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	10,1,1	128,1,1	1152	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24716	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24722	DECODE	23	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	4,1,1	128,1,1	1344	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24725	DECODE	23	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	224,1,1	32,4,1	4512	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24726	DECODE	23	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	32,1,1	32,4,1	3008	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24727	DECODE	23	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	32,1,1	32,4,1	2976	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24732	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24733	DECODE	23	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1280	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24737	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	1,1,1	128,1,1	960	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24760	DECODE	23	AT_NATIVE_UNROLLED_ELEMENTWISE	COPY_LAYOUT	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	2016	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24764	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24767	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	960	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24773	DECODE	23	COPY_KERNEL	UNKNOWN	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	152,2,1	512,1,1	1984	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24791	DECODE	23	AT_NATIVE_REDUCE	ELEMENTWISE	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	1,1,1	128,1,1	2240	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24794	DECODE	23	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	4,1,1	128,1,1	1472	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24806	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24819	DECODE	23	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1280	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24820	DECODE	23	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1312	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24824	DECODE	23	COPY_KERNEL	UNKNOWN	void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	152,2,1	512,1,1	3072	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24835	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24838	DECODE	23	AT_NATIVE_UNROLLED_ELEMENTWISE	COPY_LAYOUT	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	2208	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24845	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24858	DECODE	23	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1856	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24876	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	2,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24882	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	1024	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24887	DECODE	23	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	224,1,1	16,4,1	15232	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24893	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	960	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24894	DECODE	23	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	4,1,1	128,1,1	1376	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24899	DECODE	23	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	32,1,1	32,4,1	2976	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24900	DECODE	23	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	2,1,1	128,1,1	1888	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24902	DECODE	23	COPY_KERNEL	UNKNOWN	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	152,2,1	512,1,1	1984	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24914	DECODE	23	PYTORCH_FLASH_FWD	ATTENTION_CORE	void pytorch_flash::flash_fwd_splitkv_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)64, (int)64, (int)256, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)64, (int)64, (int)256, (int)4, cutlass::half_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0>(pytorch_flash::Flash_fwd_params)	1,9,14	128,1,1	13024	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	24925	DECODE	23	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	1152	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
